AASValueString,1199,DataType
AASAssetKindDataType,1200,DataType
AASModellingKindDataType,1201,DataType
AASEntityTypeDataType,1202,DataType
AASDirectionDataType,1203,DataType
AASStateOfEventDataType,1204,DataType
AASQualifierKindDataType,1205,DataType
AASReferenceTypesDataType,1206,DataType
AASKeyTypesDataType,1207,DataType
AASDataTypeDefXsdDataType,1208,DataType
AASDataTypeIec61360DataType,1209,DataType
AASSubmodelElementsDataType,1210,DataType
AASDisclosureTierDataType,1211,DataType
AASKeyDataType,1220,DataType
AASKeyDataType_DefaultBinary,5000,Object
AASKeyDataType_DefaultJSON,5001,Object
AASReferenceDataType,1221,DataType
AASReferenceDataType_DefaultBinary,5002,Object
AASReferenceDataType_DefaultJSON,5003,Object
AASLangStringDataType,1222,DataType
AASLangStringDataType_DefaultBinary,5004,Object
AASLangStringDataType_DefaultJSON,5005,Object
AASSpecificAssetIdDataType,1223,DataType
AASSpecificAssetIdDataType_DefaultBinary,5006,Object
AASSpecificAssetIdDataType_DefaultJSON,5007,Object
AASAdministrativeInformationDataType,1224,DataType
AASAdministrativeInformationDataType_DefaultBinary,5008,Object
AASAdministrativeInformationDataType_DefaultJSON,5009,Object
AASQualifierDataType,1225,DataType
AASQualifierDataType_DefaultBinary,5010,Object
AASQualifierDataType_DefaultJSON,5011,Object
AASEmbeddedDataSpecificationDataType,1226,DataType
AASEmbeddedDataSpecificationDataType_DefaultBinary,5012,Object
AASEmbeddedDataSpecificationDataType_DefaultJSON,5013,Object
AASDataSpecificationIec61360DataType,1227,DataType
AASDataSpecificationIec61360DataType_DefaultBinary,5014,Object
AASDataSpecificationIec61360DataType_DefaultJSON,5015,Object
AASExtensionDataType,1228,DataType
AASExtensionDataType_DefaultBinary,5016,Object
AASExtensionDataType_DefaultJSON,5017,Object
AASResourceDataType,1229,DataType
AASResourceDataType_DefaultBinary,5018,Object
AASResourceDataType_DefaultJSON,5019,Object
AASOperationVariableDataType,1230,DataType
AASOperationVariableDataType_DefaultBinary,5020,Object
AASOperationVariableDataType_DefaultJSON,5021,Object
AASAuthorizationOptionDataType,1231,DataType
AASAuthorizationOptionDataType_DefaultBinary,5022,Object
AASAuthorizationOptionDataType_DefaultJSON,5023,Object
AASAttestationDataType,1232,DataType
AASAttestationDataType_DefaultBinary,5024,Object
AASAttestationDataType_DefaultJSON,5025,Object
AASReferableType,1001,ObjectType
AASReferableType_IdShort,5026,Variable
AASReferableType_Category,5027,Variable
AASReferableType_DisplayNameSet,5028,Variable
AASReferableType_DescriptionSet,5029,Variable
AASReferableType_Extensions,5030,Variable
AASReferableType_ModelType,5031,Variable
AASIdentifiableType,1002,ObjectType
AASIdentifiableType_Id,5032,Variable
AASIdentifiableType_Administration,5033,Variable
AASHasSemanticsType,1003,ObjectType
AASHasSemanticsType_SemanticId,5034,Variable
AASHasSemanticsType_SupplementalSemanticIds,5035,Variable
AASHasKindType,1004,ObjectType
AASHasKindType_Kind,5036,Variable
AASHasDataSpecificationType,1005,ObjectType
AASHasDataSpecificationType_EmbeddedDataSpecifications,5037,Variable
AASQualifiableType,1006,ObjectType
AASQualifiableType_Qualifiers,5038,Variable
AASEnvironmentType,1010,ObjectType
AASEnvironmentType_AssetAdministrationShell,5039,Object
AASEnvironmentType_Submodel,5040,Object
AASEnvironmentType_ConceptDescription,5041,Object
AASType,1011,ObjectType
AASType_AssetInformation,5042,Object
AASType_SubmodelReferences,5043,Variable
AASType_DerivedFrom,5044,Variable
AASType_EmbeddedDataSpecifications,5045,Variable
AASAssetInformationType,1012,ObjectType
AASAssetInformationType_AssetKind,5046,Variable
AASAssetInformationType_GlobalAssetId,5047,Variable
AASAssetInformationType_AssetType,5048,Variable
AASAssetInformationType_SpecificAssetIds,5049,Variable
AASAssetInformationType_DefaultThumbnail,5050,Variable
AASSubmodelType,1013,ObjectType
AASSubmodelType_Kind,5051,Variable
